sale_id,date,store_channel,payment_method,product_id,product_name,category,sub_category,quantity_sold,unit_price,discount_pct,discount_amount,total_sale,cost_total,gross_profit,customer_id,is_promotion,is_returned,net_profit,year,quarter,month_num,month_name,day_of_week,is_weekend,days_since_start,profit_margin_pct,revenue_per_unit,break_even_sale,profitability,season,catalogue_margin_pct,is_winter,is_summer,cost_price,margin_erosion
S00800,2024-02-09,Physical,Cash,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,0,0.0,19.99,7.0,12.99,C118,False,False,12.99,2024,1,2,Feb,Friday,False,39,64.98,19.99,False,Very High,All,65.0,True,True,7.0,0.02
S00801,2024-02-09,Physical,Debit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C154,False,False,34.99,2024,1,2,Feb,Friday,False,39,61.4,56.99,False,Very High,Winter,63.3,True,False,22.0,1.9
S00802,2024-02-10,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,15,7.5,42.49,18.0,24.49,C120,True,False,24.49,2024,1,2,Feb,Saturday,True,40,57.64,42.49,False,High,Winter,64.0,True,False,18.0,6.36
S00803,2024-02-10,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,10,5.0,44.99,18.0,26.99,C111,True,False,26.99,2024,1,2,Feb,Saturday,True,40,59.99,44.99,False,High,Winter,64.0,True,False,18.0,4.01
S00804,2024-02-10,Physical,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,15,13.5,76.49,35.0,41.49,C059,True,False,41.49,2024,1,2,Feb,Saturday,True,40,54.24,76.49,False,High,Winter,61.1,True,False,35.0,6.86
S00805,2024-02-10,Physical,Debit Card,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C098,True,False,12.99,2024,1,2,Feb,Saturday,True,40,68.4,18.99,False,Very High,All,70.0,True,True,6.0,1.6
S00806,2024-02-10,Physical,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,10,3.5,31.49,12.0,19.49,C098,True,False,19.49,2024,1,2,Feb,Saturday,True,40,61.89,31.49,False,Very High,All,65.7,True,True,12.0,3.81
S00807,2024-02-10,Physical,Cash,P012,Women's Skinny Jeans,Women,Pants,1,54.99,15,8.25,46.74,20.0,26.74,C119,True,False,26.74,2024,1,2,Feb,Saturday,True,40,57.21,46.74,False,High,All,63.6,True,True,20.0,6.39
S00808,2024-02-10,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C123,True,False,14.49,2024,1,2,Feb,Saturday,True,40,64.43,22.49,False,Very High,All,68.0,True,True,8.0,3.57
S00809,2024-02-10,Online,Credit Card,P015,Women's Cardigan,Women,Top,2,49.99,20,20.0,79.98,36.0,43.98,C136,True,False,43.98,2024,1,2,Feb,Saturday,True,40,54.99,39.99,False,High,Winter,64.0,True,False,18.0,9.01
S00810,2024-02-10,Physical,Credit Card,P017,Kids Jeans,Kids,Pants,3,29.99,20,17.99,71.98,30.0,41.98,C164,True,False,41.98,2024,1,2,Feb,Saturday,True,40,58.32,23.99,False,High,All,66.7,True,True,10.0,8.38
S00811,2024-02-10,Online,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,5,8.5,161.48,64.0,97.48,C098,True,False,97.48,2024,1,2,Feb,Saturday,True,40,60.37,80.74,False,Very High,Winter,62.3,True,False,32.0,1.93
S00812,2024-02-10,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,10,2.0,17.99,6.0,11.99,C143,True,False,11.99,2024,1,2,Feb,Saturday,True,40,66.65,17.99,False,Very High,All,70.0,True,True,6.0,3.35
S00813,2024-02-10,Physical,Cash,P013,Women's Hoodie,Women,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C106,True,False,34.99,2024,1,2,Feb,Saturday,True,40,61.4,56.99,False,Very High,Winter,63.3,True,False,22.0,1.9
S00814,2024-02-10,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,15,2.25,12.74,4.0,8.74,C085,True,False,8.74,2024,1,2,Feb,Saturday,True,40,68.6,12.74,False,Very High,All,73.3,True,True,4.0,4.7
S00815,2024-02-10,Online,Mobile Pay,P013,Women's Hoodie,Women,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C064,True,False,31.99,2024,1,2,Feb,Saturday,True,40,59.25,53.99,False,High,Winter,63.3,True,False,22.0,4.05
S00816,2024-02-10,Online,PayPal,P005,Men's Hoodie,Men,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C013,True,False,37.99,2024,1,2,Feb,Saturday,True,40,63.33,59.99,False,Very High,Winter,63.3,True,False,22.0,-0.03
S00817,2024-02-10,Physical,Cash,P005,Men's Hoodie,Men,Jacket,3,59.99,5,9.0,170.97,66.0,104.97,C179,True,False,104.97,2024,1,2,Feb,Saturday,True,40,61.4,56.99,False,Very High,Winter,63.3,True,False,22.0,1.9
S00818,2024-02-10,Online,Mobile Pay,P016,Kids T-shirt,Kids,Shirt,3,14.99,5,2.25,42.72,15.0,27.72,C084,True,False,27.72,2024,1,2,Feb,Saturday,True,40,64.89,14.24,False,Very High,All,66.6,True,True,5.0,1.71
S00819,2024-02-10,Online,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,2,89.99,10,18.0,161.98,70.0,91.98,C095,True,False,91.98,2024,1,2,Feb,Saturday,True,40,56.78,80.99,False,High,Winter,61.1,True,False,35.0,4.32
S00820,2024-02-10,Physical,Debit Card,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C099,True,False,32.97,2024,1,2,Feb,Saturday,True,40,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S00821,2024-02-10,Physical,Cash,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C188,True,False,10.24,2024,1,2,Feb,Saturday,True,40,71.91,14.24,False,Very High,All,73.3,True,True,4.0,1.39
S00822,2024-02-10,Physical,Credit Card,P020,Unisex Cap,All,Accessories,4,14.99,15,8.99,50.97,16.0,34.97,C070,True,False,34.97,2024,1,2,Feb,Saturday,True,40,68.61,12.74,False,Very High,All,73.3,True,True,4.0,4.69
S00823,2024-02-10,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,15,9.0,50.99,22.0,28.99,C140,True,False,28.99,2024,1,2,Feb,Saturday,True,40,56.85,50.99,False,High,Winter,63.3,True,False,22.0,6.45
S00824,2024-02-10,Physical,Cash,P012,Women's Skinny Jeans,Women,Pants,1,54.99,10,5.5,49.49,20.0,29.49,C005,True,False,29.49,2024,1,2,Feb,Saturday,True,40,59.59,49.49,False,High,All,63.6,True,True,20.0,4.01
S00825,2024-02-10,Physical,Cash,P004,Men's Chino Pants,Men,Pants,2,44.99,10,9.0,80.98,30.0,50.98,C058,True,False,50.98,2024,1,2,Feb,Saturday,True,40,62.95,40.49,False,Very High,All,66.7,True,True,15.0,3.75
S00826,2024-02-10,Physical,Debit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,5,1.5,28.49,10.0,18.49,C039,True,False,18.49,2024,1,2,Feb,Saturday,True,40,64.9,28.49,False,Very High,Summer,66.7,False,True,10.0,1.8
S00827,2024-02-10,Physical,Cash,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,5,2.0,37.98,14.0,23.98,C069,True,False,23.98,2024,1,2,Feb,Saturday,True,40,63.14,18.99,False,Very High,All,65.0,True,True,7.0,1.86
S00828,2024-02-10,Online,PayPal,P025,Women's Swimsuit,Women,Swimwear,2,44.99,20,18.0,71.98,32.0,39.98,C047,True,False,39.98,2024,1,2,Feb,Saturday,True,40,55.54,35.99,False,High,Summer,64.4,False,True,16.0,8.86
S00829,2024-02-10,Physical,Cash,P015,Women's Cardigan,Women,Top,3,49.99,10,15.0,134.97,54.0,80.97,C044,True,False,80.97,2024,1,2,Feb,Saturday,True,40,59.99,44.99,False,High,Winter,64.0,True,False,18.0,4.01
S00830,2024-02-10,Physical,Credit Card,P018,Kids Jacket,Kids,Jacket,2,44.99,10,9.0,80.98,32.0,48.98,C182,True,False,48.98,2024,1,2,Feb,Saturday,True,40,60.48,40.49,False,Very High,Winter,64.4,True,False,16.0,3.92
S00831,2024-02-10,Online,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,5,0.5,9.49,2.5,6.99,C068,True,False,6.99,2024,1,2,Feb,Saturday,True,40,73.66,9.49,False,Very High,All,75.0,True,True,2.5,1.34
S00832,2024-02-10,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,4,19.99,10,8.0,71.96,28.0,43.96,C121,True,False,43.96,2024,1,2,Feb,Saturday,True,40,61.09,17.99,False,Very High,All,65.0,True,True,7.0,3.91
S00833,2024-02-10,Physical,Debit Card,P015,Women's Cardigan,Women,Top,3,49.99,10,15.0,134.97,54.0,80.97,C169,True,False,80.97,2024,1,2,Feb,Saturday,True,40,59.99,44.99,False,High,Winter,64.0,True,False,18.0,4.01
S00834,2024-02-10,Online,Mobile Pay,P006,Men's Puffer Jacket,Men,Jacket,5,89.99,10,45.0,404.95,175.0,229.95,C132,True,False,229.95,2024,1,2,Feb,Saturday,True,40,56.78,80.99,False,High,Winter,61.1,True,False,35.0,4.32
S00835,2024-02-10,Online,PayPal,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,5,3.0,56.98,22.0,34.98,C027,True,False,34.98,2024,1,2,Feb,Saturday,True,40,61.39,28.49,False,Very High,All,63.3,True,True,11.0,1.91
S00836,2024-02-10,Online,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,15,5.25,29.74,12.0,17.74,C059,True,False,17.74,2024,1,2,Feb,Saturday,True,40,59.65,29.74,False,High,All,65.7,True,True,12.0,6.05
S00837,2024-02-10,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,5,2.5,47.49,18.0,29.49,C143,True,False,29.49,2024,1,2,Feb,Saturday,True,40,62.1,47.49,False,Very High,Winter,64.0,True,False,18.0,1.9
S00838,2024-02-10,Physical,Cash,P013,Women's Hoodie,Women,Jacket,3,59.99,10,18.0,161.97,66.0,95.97,C192,True,False,95.97,2024,1,2,Feb,Saturday,True,40,59.25,53.99,False,High,Winter,63.3,True,False,22.0,4.05
S00839,2024-02-10,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,15,7.5,42.49,18.0,24.49,C167,True,False,24.49,2024,1,2,Feb,Saturday,True,40,57.64,42.49,False,High,Winter,64.0,True,False,18.0,6.36
S00840,2024-02-10,Online,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,10,8.5,76.49,32.0,44.49,C135,True,False,44.49,2024,1,2,Feb,Saturday,True,40,58.16,76.49,False,High,Winter,62.3,True,False,32.0,4.14
S00841,2024-02-10,Physical,Cash,P015,Women's Cardigan,Women,Top,3,49.99,15,22.5,127.47,54.0,73.47,C147,True,False,73.47,2024,1,2,Feb,Saturday,True,40,57.64,42.49,False,High,Winter,64.0,True,False,18.0,6.36
S00842,2024-02-10,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,10,1.0,8.99,2.5,6.49,C160,True,False,6.49,2024,1,2,Feb,Saturday,True,40,72.19,8.99,False,Very High,All,75.0,True,True,2.5,2.81
S00843,2024-02-10,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,15,16.5,93.48,40.0,53.48,C160,True,False,53.48,2024,1,2,Feb,Saturday,True,40,57.21,46.74,False,High,All,63.6,True,True,20.0,6.39
S00844,2024-02-10,Online,Debit Card,P015,Women's Cardigan,Women,Top,5,49.99,20,49.99,199.96,90.0,109.96,C169,True,False,109.96,2024,1,2,Feb,Saturday,True,40,54.99,39.99,False,High,Winter,64.0,True,False,18.0,9.01
S00845,2024-02-11,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C127,True,False,13.24,2024,1,2,Feb,Sunday,True,41,62.34,21.24,False,Very High,All,68.0,True,True,8.0,5.66
S00846,2024-02-11,Online,Credit Card,P022,Leather Belt,All,Accessories,2,19.99,20,8.0,31.98,12.0,19.98,C155,True,False,19.98,2024,1,2,Feb,Sunday,True,41,62.48,15.99,False,Very High,All,70.0,True,True,6.0,7.52
S00847,2024-02-11,Physical,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,10,8.5,76.49,32.0,44.49,C062,True,False,44.49,2024,1,2,Feb,Sunday,True,41,58.16,76.49,False,High,Winter,62.3,True,False,32.0,4.14
S00848,2024-02-11,Physical,Debit Card,P012,Women's Skinny Jeans,Women,Pants,3,54.99,5,8.25,156.72,60.0,96.72,C130,True,False,96.72,2024,1,2,Feb,Sunday,True,41,61.72,52.24,False,Very High,All,63.6,True,True,20.0,1.88
S00849,2024-02-11,Physical,Cash,P003,Men's Slim Jeans,Men,Pants,2,49.99,10,10.0,89.98,36.0,53.98,C129,True,False,53.98,2024,1,2,Feb,Sunday,True,41,59.99,44.99,False,High,All,64.0,True,True,18.0,4.01
S00850,2024-02-11,Online,Debit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,10,9.0,80.98,32.0,48.98,C018,True,False,48.98,2024,1,2,Feb,Sunday,True,41,60.48,40.49,False,Very High,All,64.4,True,True,16.0,3.92
S00851,2024-02-11,Physical,Mobile Pay,P009,Women's Casual Dress,Women,Dress,1,44.99,5,2.25,42.74,16.0,26.74,C192,True,False,26.74,2024,1,2,Feb,Sunday,True,41,62.56,42.74,False,Very High,All,64.4,True,True,16.0,1.84
S00852,2024-02-11,Online,Debit Card,P015,Women's Cardigan,Women,Top,1,49.99,15,7.5,42.49,18.0,24.49,C109,True,False,24.49,2024,1,2,Feb,Sunday,True,41,57.64,42.49,False,High,Winter,64.0,True,False,18.0,6.36
S00853,2024-02-11,Physical,Credit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,20,10.0,39.99,18.0,21.99,C152,True,False,21.99,2024,1,2,Feb,Sunday,True,41,54.99,39.99,False,High,All,64.0,True,True,18.0,9.01
S00854,2024-02-11,Online,Credit Card,P025,Women's Swimsuit,Women,Swimwear,2,44.99,5,4.5,85.48,32.0,53.48,C192,True,False,53.48,2024,1,2,Feb,Sunday,True,41,62.56,42.74,False,Very High,Summer,64.4,False,True,16.0,1.84
S00855,2024-02-11,Online,Mobile Pay,P007,Men's Polo Shirt,Men,Shirt,1,34.99,5,1.75,33.24,12.0,21.24,C105,True,False,21.24,2024,1,2,Feb,Sunday,True,41,63.9,33.24,False,Very High,Summer,65.7,False,True,12.0,1.8
S00856,2024-02-11,Physical,Cash,P025,Women's Swimsuit,Women,Swimwear,3,44.99,5,6.75,128.22,48.0,80.22,C151,True,False,80.22,2024,1,2,Feb,Sunday,True,41,62.56,42.74,False,Very High,Summer,64.4,False,True,16.0,1.84
S00857,2024-02-11,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,20,10.0,39.98,16.0,23.98,Guest,True,False,23.98,2024,1,2,Feb,Sunday,True,41,59.98,19.99,False,High,All,68.0,True,True,8.0,8.02
S00858,2024-02-11,Physical,Mobile Pay,P012,Women's Skinny Jeans,Women,Pants,1,54.99,20,11.0,43.99,20.0,23.99,C004,True,False,23.99,2024,1,2,Feb,Sunday,True,41,54.54,43.99,False,High,All,63.6,True,True,20.0,9.06
S00859,2024-02-11,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,0,0.0,74.97,24.0,50.97,C132,True,False,50.97,2024,1,2,Feb,Sunday,True,41,67.99,24.99,False,Very High,All,68.0,True,True,8.0,0.01
S00860,2024-02-11,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C107,True,False,9.49,2024,1,2,Feb,Sunday,True,41,70.35,13.49,False,Very High,All,73.3,True,True,4.0,2.95
S00861,2024-02-11,Physical,Credit Card,P007,Men's Polo Shirt,Men,Shirt,4,34.99,15,20.99,118.97,48.0,70.97,C193,True,False,70.97,2024,1,2,Feb,Sunday,True,41,59.65,29.74,False,High,Summer,65.7,False,True,12.0,6.05
S00862,2024-02-11,Online,Mobile Pay,P013,Women's Hoodie,Women,Jacket,2,59.99,10,12.0,107.98,44.0,63.98,C055,True,False,63.98,2024,1,2,Feb,Sunday,True,41,59.25,53.99,False,High,Winter,63.3,True,False,22.0,4.05
S00863,2024-02-11,Physical,Cash,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,5,1.5,28.49,11.0,17.49,C042,True,False,17.49,2024,1,2,Feb,Sunday,True,41,61.39,28.49,False,Very High,All,63.3,True,True,11.0,1.91
S00864,2024-02-11,Online,Debit Card,P020,Unisex Cap,All,Accessories,2,14.99,5,1.5,28.48,8.0,20.48,C166,True,False,20.48,2024,1,2,Feb,Sunday,True,41,71.91,14.24,False,Very High,All,73.3,True,True,4.0,1.39
S00865,2024-02-11,Physical,Debit Card,P010,Women's Blouse,Women,Top,3,34.99,20,20.99,83.98,36.0,47.98,C168,True,False,47.98,2024,1,2,Feb,Sunday,True,41,57.13,27.99,False,High,All,65.7,True,True,12.0,8.57
S00866,2024-02-11,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,20,10.0,39.99,18.0,21.99,C116,True,False,21.99,2024,1,2,Feb,Sunday,True,41,54.99,39.99,False,High,Winter,64.0,True,False,18.0,9.01
S00867,2024-02-11,Online,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,5,4.25,80.74,32.0,48.74,C017,True,False,48.74,2024,1,2,Feb,Sunday,True,41,60.37,80.74,False,Very High,Winter,62.3,True,False,32.0,1.93
S00868,2024-02-11,Physical,Mobile Pay,P010,Women's Blouse,Women,Top,2,34.99,15,10.5,59.48,24.0,35.48,C107,True,False,35.48,2024,1,2,Feb,Sunday,True,41,59.65,29.74,False,High,All,65.7,True,True,12.0,6.05
S00869,2024-02-11,Online,Credit Card,P022,Leather Belt,All,Accessories,3,19.99,5,3.0,56.97,18.0,38.97,C065,True,False,38.97,2024,1,2,Feb,Sunday,True,41,68.4,18.99,False,Very High,All,70.0,True,True,6.0,1.6
S00870,2024-02-11,Online,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,15,4.5,25.48,8.0,17.48,C118,True,False,17.48,2024,1,2,Feb,Sunday,True,41,68.6,12.74,False,Very High,All,73.3,True,True,4.0,4.7
S00871,2024-02-11,Physical,Cash,P018,Kids Jacket,Kids,Jacket,2,44.99,15,13.5,76.48,32.0,44.48,C099,True,False,44.48,2024,1,2,Feb,Sunday,True,41,58.16,38.24,False,High,Winter,64.4,True,False,16.0,6.24
S00872,2024-02-11,Physical,Credit Card,P009,Women's Casual Dress,Women,Dress,1,44.99,10,4.5,40.49,16.0,24.49,C187,True,False,24.49,2024,1,2,Feb,Sunday,True,41,60.48,40.49,False,Very High,All,64.4,True,True,16.0,3.92
S00873,2024-02-11,Physical,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,10,27.0,242.97,105.0,137.97,C068,True,False,137.97,2024,1,2,Feb,Sunday,True,41,56.78,80.99,False,High,Winter,61.1,True,False,35.0,4.32
S00874,2024-02-11,Physical,Cash,P022,Leather Belt,All,Accessories,2,19.99,20,8.0,31.98,12.0,19.98,C037,True,False,19.98,2024,1,2,Feb,Sunday,True,41,62.48,15.99,False,Very High,All,70.0,True,True,6.0,7.52
S00875,2024-02-11,Physical,Debit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C005,True,True,0.0,2024,1,2,Feb,Sunday,True,41,0.0,22.49,True,Loss/Break-even,All,68.0,True,True,8.0,68.0
S00876,2024-02-11,Online,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,15,12.75,72.24,32.0,40.24,C106,True,False,40.24,2024,1,2,Feb,Sunday,True,41,55.7,72.24,False,High,Winter,62.3,True,False,32.0,6.6
S00877,2024-02-11,Online,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,15,40.5,229.47,105.0,124.47,C077,True,False,124.47,2024,1,2,Feb,Sunday,True,41,54.24,76.49,False,High,Winter,61.1,True,False,35.0,6.86
S00878,2024-02-11,Physical,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,10,4.0,35.98,14.0,21.98,C019,True,False,21.98,2024,1,2,Feb,Sunday,True,41,61.09,17.99,False,Very High,All,65.0,True,True,7.0,3.91
S00879,2024-02-11,Online,Mobile Pay,P025,Women's Swimsuit,Women,Swimwear,4,44.99,10,18.0,161.96,64.0,97.96,C196,True,False,97.96,2024,1,2,Feb,Sunday,True,41,60.48,40.49,False,Very High,Summer,64.4,False,True,16.0,3.92
S00880,2024-02-11,Online,Credit Card,P008,Women's Floral Dress,women,Dress,2,54.99,5,5.5,104.48,40.0,64.48,C109,True,False,64.48,2024,1,2,Feb,Sunday,True,41,61.72,52.24,False,Very High,Summer,63.6,False,True,20.0,1.88
S00881,2024-02-11,Physical,Debit Card,P008,Women's Floral Dress,women,Dress,1,54.99,15,8.25,46.74,20.0,26.74,C058,True,False,26.74,2024,1,2,Feb,Sunday,True,41,57.21,46.74,False,High,Summer,63.6,False,True,20.0,6.39
S00882,2024-02-11,Physical,Debit Card,P022,Leather Belt,All,Accessories,2,19.99,10,4.0,35.98,12.0,23.98,C037,True,False,23.98,2024,1,2,Feb,Sunday,True,41,66.65,17.99,False,Very High,All,70.0,True,True,6.0,3.35
S00883,2024-02-11,Online,Credit Card,P016,Kids T-shirt,Kids,Shirt,1,14.99,15,2.25,12.74,5.0,7.74,C154,True,False,7.74,2024,1,2,Feb,Sunday,True,41,60.75,12.74,False,Very High,All,66.6,True,True,5.0,5.85
S00884,2024-02-11,Online,Debit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C031,True,False,37.99,2024,1,2,Feb,Sunday,True,41,63.33,59.99,False,Very High,Winter,63.3,True,False,22.0,-0.03
S00885,2024-02-11,Physical,Debit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C191,True,False,14.49,2024,1,2,Feb,Sunday,True,41,64.43,22.49,False,Very High,All,68.0,True,True,8.0,3.57
S00886,2024-02-11,Physical,Debit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,0,0.0,49.99,18.0,31.99,C136,True,False,31.99,2024,1,2,Feb,Sunday,True,41,63.99,49.99,False,Very High,All,64.0,True,True,18.0,0.01
S00887,2024-02-11,Physical,Credit Card,P017,Kids Jeans,kids,Pants,1,29.99,10,3.0,26.99,10.0,16.99,C012,True,False,16.99,2024,1,2,Feb,Sunday,True,41,62.95,26.99,False,Very High,All,66.7,True,True,10.0,3.75
S00888,2024-02-12,Online,Mobile Pay,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,5,1.5,28.49,11.0,17.49,C069,True,True,0.0,2024,1,2,Feb,Monday,False,42,0.0,28.49,True,Loss/Break-even,All,63.3,True,True,11.0,63.3
S00889,2024-02-12,Online,Mobile Pay,P005,Men's Hoodie,Men,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C074,True,False,34.99,2024,1,2,Feb,Monday,False,42,61.4,56.99,False,Very High,Winter,63.3,True,False,22.0,1.9
S00890,2024-02-12,Online,Unknown,P015,Women's Cardigan,Women,Top,1,49.99,0,0.0,49.99,18.0,31.99,C002,True,True,0.0,2024,1,2,Feb,Monday,False,42,0.0,49.99,True,Loss/Break-even,Winter,64.0,True,False,18.0,64.0
S00891,2024-02-12,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,1,14.99,15,2.25,12.74,4.0,8.74,C118,True,False,8.74,2024,1,2,Feb,Monday,False,42,68.6,12.74,False,Very High,All,73.3,True,True,4.0,4.7
S00892,2024-02-12,Online,PayPal,P004,Men's Chino Pants,Men,Pants,2,44.99,15,13.5,76.48,30.0,46.48,C136,True,False,46.48,2024,1,2,Feb,Monday,False,42,60.77,38.24,False,Very High,All,66.7,True,True,15.0,5.93
S00893,2024-02-12,Physical,Mobile Pay,P022,Leather Belt,All,Accessories,3,19.99,5,3.0,56.97,18.0,38.97,C012,True,False,38.97,2024,1,2,Feb,Monday,False,42,68.4,18.99,False,Very High,All,70.0,True,True,6.0,1.6
S00894,2024-02-12,Online,PayPal,P010,Women's Blouse,Women,Top,1,34.99,10,3.5,31.49,12.0,19.49,C102,True,False,19.49,2024,1,2,Feb,Monday,False,42,61.89,31.49,False,Very High,All,65.7,True,True,12.0,3.81
S00895,2024-02-12,Physical,Cash,P006,Men's Puffer Jacket,Men,Jacket,2,89.99,5,9.0,170.98,70.0,100.98,C168,True,False,100.98,2024,1,2,Feb,Monday,False,42,59.06,85.49,False,High,Winter,61.1,True,False,35.0,2.04
S00896,2024-02-12,Online,PayPal,P008,Women's Floral Dress,Women,Dress,2,54.99,15,16.5,93.48,40.0,53.48,C172,True,False,53.48,2024,1,2,Feb,Monday,False,42,57.21,46.74,False,High,Summer,63.6,False,True,20.0,6.39
S00897,2024-02-12,Online,Credit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,10,5.0,44.99,18.0,26.99,C085,True,False,26.99,2024,1,2,Feb,Monday,False,42,59.99,44.99,False,High,All,64.0,True,True,18.0,4.01
S00898,2024-02-12,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,10,2.0,17.98,5.0,12.98,C040,True,False,12.98,2024,1,2,Feb,Monday,False,42,72.19,8.99,False,Very High,All,75.0,True,True,2.5,2.81
S00899,2024-02-12,Physical,Credit Card,P013,Women's Hoodie,Women,Jacket,2,59.99,15,18.0,101.98,44.0,57.98,C041,True,False,57.98,2024,1,2,Feb,Monday,False,42,56.85,50.99,False,High,Winter,63.3,True,False,22.0,6.45
S00900,2024-02-12,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C182,True,False,33.98,2024,1,2,Feb,Monday,False,42,67.99,24.99,False,Very High,All,68.0,True,True,8.0,0.01
S00901,2024-02-12,Online,PayPal,P013,Women's Hoodie,Women,Jacket,1,59.99,15,9.0,50.99,22.0,28.99,C158,True,False,28.99,2024,1,2,Feb,Monday,False,42,56.85,50.99,False,High,Winter,63.3,True,False,22.0,6.45
S00902,2024-02-12,Physical,Credit Card,P007,Men's Polo Shirt,Men,Shirt,1,34.99,5,1.75,33.24,12.0,21.24,C069,True,False,21.24,2024,1,2,Feb,Monday,False,42,63.9,33.24,False,Very High,Summer,65.7,False,True,12.0,1.8
S00903,2024-02-12,Physical,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,2,89.99,10,18.0,161.98,70.0,91.98,C134,True,False,91.98,2024,1,2,Feb,Monday,False,42,56.78,80.99,False,High,Winter,61.1,True,False,35.0,4.32
S00904,2024-02-12,Physical,Debit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C139,True,False,34.99,2024,1,2,Feb,Monday,False,42,61.4,56.99,False,Very High,Winter,63.3,True,False,22.0,1.9
S00905,2024-02-12,Online,Mobile Pay,P009,Women's Casual Dress,Women,Dress,4,44.99,10,18.0,161.96,64.0,97.96,C197,True,False,97.96,2024,1,2,Feb,Monday,False,42,60.48,40.49,False,Very High,All,64.4,True,True,16.0,3.92
