sale_id,date,store_channel,payment_method,product_id,product_name,category,sub_category,quantity_sold,unit_price,discount_pct,discount_amount,total_sale,cost_total,gross_profit,customer_id,is_promotion,is_returned
S01525,2024-03-20,Online,PayPal,P024,Men's Swim Shorts,Men,Swimwear,5,29.99,5,1.5,142.45,50.0,92.45,C121,True,False
S01526,2024-03-20,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,20,17.0,67.99,32.0,35.99,C128,True,False
S01527,2024-03-20,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,5,44.99,10,4.5,202.45,75.0,127.45,C063,True,False
S01528,2024-03-20,Online,PayPal,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,15,4.5,50.98,22.0,28.98,C094,True,False
S01529,2024-03-20,Physical,Cash,P022,Leather Belt,All,Accessories,3,19.99,10,2.0,53.97,18.0,35.97,C181,True,False
S01530,2024-03-20,Physical,Cash,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,15,4.5,25.49,10.0,15.49,C026,True,False
S01531,2024-03-21,Online,PayPal,P004,Men's Chino Pants,Men,Pants,1,44.99,5,2.25,42.74,15.0,27.74,C042,True,False
S01532,2024-03-21,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,2,44.99,10,4.5,80.98,30.0,50.98,C029,True,False
S01533,2024-03-21,Online,PayPal,P002,Men's Premium T-shirt,Men,Shirt,3,29.99,15,4.5,76.47,33.0,43.47,C056,True,False
S01534,2024-03-21,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,5,2.75,104.48,40.0,64.48,C066,True,False
S01535,2024-03-21,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,5,4.25,161.48,64.0,97.48,C128,True,False
S01536,2024-03-21,Online,Debit Card,P022,Leather Belt,All,Accessories,1,19.99,10,2.0,17.99,6.0,11.99,C105,True,False
S01537,2024-03-21,Online,Debit Card,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C105,True,False
S01538,2024-03-21,Online,Mobile Pay,P008,Women's Floral Dress,Women,Dress,5,54.99,5,2.75,261.2,100.0,161.2,C155,True,False
S01539,2024-03-21,Online,Credit Card,P022,Leather Belt,All,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C120,True,False
S01540,2024-03-21,Online,Mobile Pay,P022,Leather Belt,all,Accessories,1,19.99,10,2.0,17.99,6.0,11.99,C047,True,False
S01541,2024-03-21,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,5,1.25,23.74,8.0,15.74,C088,True,False
S01542,2024-03-21,Online,Credit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C165,True,False
S01543,2024-03-21,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,3,54.99,5,2.75,156.72,60.0,96.72,C109,True,False
S01544,2024-03-21,Online,PayPal,P019,Kids Dress,Kids,Dress,2,24.99,5,1.25,47.48,18.0,29.48,C123,True,False
S01545,2024-03-21,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,15,1.5,25.47,7.5,17.97,C031,True,False
S01546,2024-03-21,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,15,9.0,101.98,44.0,57.98,C177,True,False
S01547,2024-03-21,Online,Debit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C151,True,False
S01548,2024-03-21,Physical,Debit Card,P010,Women's Blouse,Women,Top,4,34.99,10,3.5,125.96,48.0,77.96,C145,True,False
S01549,2024-03-21,Physical,Credit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,0,0.0,49.99,18.0,31.99,C176,True,False
S01550,2024-03-21,Physical,Debit Card,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C190,True,False
S01551,2024-03-21,Online,PayPal,P008,Women's Floral Dress,Women,Dress,2,54.99,20,11.0,87.98,40.0,47.98,C009,True,False
S01552,2024-03-21,Physical,Cash,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,C168,True,False
S01553,2024-03-21,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,10,2.5,44.98,16.0,28.98,C052,True,False
S01554,2024-03-21,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C126,True,False
S01555,2024-03-21,Physical,Cash,P020,Unisex Cap,All,Accessories,1,14.99,15,2.25,12.74,4.0,8.74,C086,True,False
S01556,2024-03-21,Physical,Debit Card,P011,Women's Skirt,Women,Skirt,3,39.99,15,6.0,101.97,42.0,59.97,C034,True,False
S01557,2024-03-21,Physical,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,5,2.25,42.74,16.0,26.74,C142,True,False
S01558,2024-03-21,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,5,1.25,47.48,16.0,31.48,C174,True,False
S01559,2024-03-21,Physical,Debit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,20,12.0,47.99,22.0,25.99,C098,True,False
S01560,2024-03-22,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,15,9.0,101.98,44.0,57.98,C027,True,False
S01561,2024-03-22,Online,Mobile Pay,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C172,True,False
S01562,2024-03-22,Physical,Cash,P002,Men's Premium T-shirt,Men,Shirt,3,29.99,10,3.0,80.97,33.0,47.97,C198,True,False
S01563,2024-03-22,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,2,44.99,15,6.75,76.48,30.0,46.48,C050,True,False
S01564,2024-03-22,Online,Debit Card,P007,Men's Polo Shirt,Men,Shirt,1,34.99,0,0.0,34.99,12.0,22.99,C108,True,False
S01565,2024-03-22,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,15,9.0,50.99,22.0,28.99,C026,True,False
S01566,2024-03-22,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,3,54.99,15,8.25,140.22,60.0,80.22,C197,True,False
S01567,2024-03-22,Physical,Cash,P010,Women's Blouse,Women,Top,3,34.99,10,3.5,94.47,36.0,58.47,C157,True,False
S01568,2024-03-22,Physical,Credit Card,P003,Men's Slim Jeans,Men,Pants,2,49.99,20,10.0,79.98,36.0,43.98,C102,True,False
S01569,2024-03-22,Physical,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,0,0.0,44.99,16.0,28.99,C096,True,False
S01570,2024-03-22,Physical,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,4,84.99,20,17.0,271.96,128.0,143.96,C063,True,False
S01571,2024-03-22,Online,Debit Card,P010,Women's Blouse,Women,Top,1,34.99,15,5.25,29.74,12.0,17.74,C162,True,False
S01572,2024-03-22,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,20,5.0,59.97,24.0,35.97,C121,True,False
S01573,2024-03-22,Online,PayPal,P004,Men's Chino Pants,Men,Pants,1,44.99,10,4.5,40.49,15.0,25.49,C145,True,False
S01574,2024-03-22,Physical,Debit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,10,5.5,98.98,40.0,58.98,C144,True,False
S01575,2024-03-22,Online,PayPal,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,20,17.0,135.98,64.0,71.98,C129,True,False
S01576,2024-03-22,Physical,Debit Card,P015,Women's Cardigan,Women,Top,1,49.99,10,5.0,44.99,18.0,26.99,C111,True,False
S01577,2024-03-22,Physical,Debit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,15,9.0,50.99,22.0,28.99,C198,True,False
S01578,2024-03-22,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,3,24.99,15,3.75,63.72,24.0,39.72,C094,True,False
S01579,2024-03-22,Physical,Debit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,15,8.25,46.74,20.0,26.74,C115,True,False
S01580,2024-03-22,Physical,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,10,3.5,31.49,12.0,19.49,C011,True,False
S01581,2024-03-22,Physical,Credit Card,P010,Women's Blouse,Women,Top,3,34.99,10,3.5,94.47,36.0,58.47,C124,True,True
S01582,2024-03-22,Physical,Mobile Pay,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,10,3.0,53.98,22.0,31.98,C100,True,False
S01583,2024-03-22,Physical,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,10,1.0,17.98,5.0,12.98,C088,True,False
S01584,2024-03-22,Online,Mobile Pay,P015,Women's Cardigan,Women,Top,4,49.99,10,5.0,179.96,72.0,107.96,C191,True,False
S01585,2024-03-22,Online,Credit Card,P007,Men's Polo Shirt,Men,Shirt,1,34.99,5,1.75,33.24,12.0,21.24,C035,True,False
S01586,2024-03-22,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,10,2.5,44.98,16.0,28.98,C112,True,False
S01587,2024-03-22,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,1,24.99,20,5.0,19.99,8.0,11.99,C112,True,False
S01588,2024-03-22,Physical,Mobile Pay,P010,Women's Blouse,Women,Top,1,34.99,10,3.5,31.49,12.0,19.49,C012,True,False
S01589,2024-03-22,Physical,Cash,P020,Unisex Cap,All,Accessories,5,14.99,0,0.0,74.95,20.0,54.95,C070,True,False
S01590,2024-03-22,Physical,Cash,P024,Men's Swim Shorts,Men,Swimwear,5,29.99,15,4.5,127.45,50.0,77.45,C174,True,True
S01591,2024-03-22,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,15,4.5,25.49,11.0,14.49,C030,True,False
S01592,2024-03-22,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,2,24.99,5,1.25,47.48,16.0,31.48,C137,True,False
S01593,2024-03-22,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C014,True,False
S01594,2024-03-22,Physical,Cash,P014,Women's Puffer Jacket,Women,Jacket,3,84.99,10,8.5,229.47,96.0,133.47,C144,True,False
S01595,2024-03-22,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C114,True,False
S01596,2024-03-22,Physical,Cash,P010,Women's Blouse,women,Top,1,34.99,20,7.0,27.99,12.0,15.99,C190,True,False
S01597,2024-03-22,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,2,89.99,5,4.5,170.98,70.0,100.98,C146,True,False
S01598,2024-03-22,Online,Debit Card,P022,Leather Belt,All,Accessories,3,19.99,20,4.0,47.97,18.0,29.97,C143,True,False
S01599,2024-03-22,Physical,Cash,P025,Women's Swimsuit,Women,Swimwear,1,44.99,5,2.25,42.74,16.0,26.74,C099,True,False
S01600,2024-03-22,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,5,0.5,18.98,5.0,13.98,C141,True,False
S01601,2024-03-22,Online,Credit Card,P016,Kids T-shirt,Kids,Shirt,1,14.99,20,3.0,11.99,5.0,6.99,C189,True,False
S01602,2024-03-22,Physical,Mobile Pay,P004,Men's Chino Pants,Men,Pants,2,44.99,20,9.0,71.98,30.0,41.98,C198,True,False
S01603,2024-03-22,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,10,5.5,49.49,20.0,29.49,C044,True,False
S01604,2024-03-22,Online,Credit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,5,2.75,52.24,20.0,32.24,C091,True,False
S01605,2024-03-22,Online,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,10,2.0,35.98,14.0,21.98,C108,True,False
S01606,2024-03-22,Physical,Debit Card,P008,Women's Floral Dress,Women,Dress,2,54.99,10,5.5,98.98,40.0,58.98,C135,True,False
S01607,2024-03-23,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,5,0.5,18.98,5.0,13.98,C008,True,False
S01608,2024-03-23,Online,Credit Card,P022,Leather Belt,All,Accessories,5,19.99,5,1.0,94.95,30.0,64.95,C181,True,False
S01609,2024-03-23,Online,Debit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C137,True,False
S01610,2024-03-23,Physical,Cash,P020,Unisex Cap,all,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C002,True,False
S01611,2024-03-23,Physical,Debit Card,P025,Women's Swimsuit,Women,Swimwear,2,44.99,15,6.75,76.48,32.0,44.48,C001,True,False
S01612,2024-03-23,Physical,Debit Card,P022,Leather Belt,All,Accessories,1,19.99,10,2.0,17.99,6.0,11.99,C012,True,False
S01613,2024-03-23,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,20,18.0,215.97,105.0,110.97,C078,True,False
S01614,2024-03-23,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,4,59.99,15,9.0,203.96,88.0,115.96,C114,True,False
S01615,2024-03-23,Physical,Mobile Pay,P004,Men's Chino Pants,Men,Pants,1,44.99,10,4.5,40.49,15.0,25.49,C172,True,False
S01616,2024-03-23,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,10,1.0,17.98,5.0,12.98,C153,True,False
S01617,2024-03-23,Physical,Debit Card,P004,Men's Chino Pants,Men,Pants,3,44.99,15,6.75,114.72,45.0,69.72,C008,True,False
S01618,2024-03-23,Physical,Credit Card,P015,Women's Cardigan,Women,Top,3,49.99,0,0.0,149.97,54.0,95.97,C110,True,True
S01619,2024-03-23,Physical,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,3,24.99,10,2.5,67.47,24.0,43.47,C004,True,False
S01620,2024-03-23,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,5,9.99,10,1.0,44.95,12.5,32.45,C165,True,False
S01621,2024-03-23,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C096,True,False
S01622,2024-03-23,Physical,Mobile Pay,P009,Women's Casual Dress,Women,Dress,3,44.99,5,2.25,128.22,48.0,80.22,C115,True,False
S01623,2024-03-23,Physical,Cash,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,15,12.75,144.48,64.0,80.48,C078,True,False
S01624,2024-03-23,Physical,Credit Card,P009,Women's Casual Dress,Women,Dress,3,44.99,20,9.0,107.97,48.0,59.97,C138,True,False
S01625,2024-03-23,Online,PayPal,P007,Men's Polo Shirt,Men,Shirt,1,34.99,15,5.25,29.74,12.0,17.74,C078,True,False
S01626,2024-03-23,Physical,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,2,89.99,10,9.0,161.98,70.0,91.98,C183,True,False
S01627,2024-03-23,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,C048,True,False
S01628,2024-03-23,Online,PayPal,P020,Unisex Cap,All,Accessories,3,14.99,5,0.75,42.72,12.0,30.72,C099,True,False
S01629,2024-03-23,Online,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,15,2.25,12.74,4.0,8.74,C051,True,False
S01630,2024-03-23,Online,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,3,84.99,10,8.5,229.47,96.0,133.47,C197,True,False
S01631,2024-03-23,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,3,84.99,20,17.0,203.97,96.0,107.97,C128,True,False
S01632,2024-03-23,Online,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,5,0.75,28.48,8.0,20.48,C096,True,False
S01633,2024-03-23,Physical,Credit Card,P025,Women's Swimsuit,Women,Swimwear,2,44.99,15,6.75,76.48,32.0,44.48,C180,True,False
S01634,2024-03-23,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C091,True,False
S01635,2024-03-23,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,3,59.99,5,3.0,170.97,66.0,104.97,C176,True,False
S01636,2024-03-23,Physical,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,15,6.75,38.24,16.0,22.24,C045,True,False
S01637,2024-03-23,Physical,Cash,P010,Women's Blouse,Women,Top,1,34.99,5,1.75,33.24,12.0,21.24,C058,True,False
S01638,2024-03-23,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,15,3.75,63.72,24.0,39.72,C147,True,False
S01639,2024-03-23,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,0,0.0,44.99,15.0,29.99,C193,True,False
S01640,2024-03-23,Physical,Mobile Pay,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,15,3.0,33.98,14.0,19.98,C078,True,False
S01641,2024-03-23,Online,Credit Card,P016,Kids T-shirt,Kids,Shirt,3,14.99,20,3.0,35.97,15.0,20.97,C052,True,False
S01642,2024-03-23,Online,PayPal,P019,Kids Dress,Kids,Dress,1,24.99,5,1.25,23.74,9.0,14.74,C033,True,False
S01643,2024-03-24,Physical,Cash,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,15,1.5,25.47,7.5,17.97,C191,True,False
S01644,2024-03-24,Online,PayPal,P002,Men's Premium T-shirt,men,Shirt,2,29.99,5,1.5,56.98,22.0,34.98,C001,True,False
S01645,2024-03-24,Physical,Cash,P020,Unisex Cap,All,Accessories,2,14.99,5,0.75,28.48,8.0,20.48,C159,True,False
S01646,2024-03-24,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,10,1.0,8.99,2.5,6.49,C047,True,False
S01647,2024-03-24,Physical,Debit Card,P003,Men's Slim Jeans,Men,Pants,2,49.99,0,0.0,99.98,36.0,63.98,C010,True,False
S01648,2024-03-24,Physical,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,2,24.99,20,5.0,39.98,16.0,23.98,C016,True,False
S01649,2024-03-24,Physical,Credit Card,P009,Women's Casual Dress,Women,Dress,3,44.99,10,4.5,121.47,48.0,73.47,C065,True,False
S01650,2024-03-24,Physical,Cash,P025,Women's Swimsuit,Women,Swimwear,2,44.99,10,4.5,80.98,32.0,48.98,C106,True,False
S01651,2024-03-24,Physical,Credit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,5,2.25,85.48,32.0,53.48,C096,True,False
S01652,2024-03-24,Physical,Mobile Pay,P005,Men's Hoodie,Men,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C040,True,False
S01653,2024-03-24,Physical,Mobile Pay,P003,Men's Slim Jeans,Men,Pants,1,49.99,15,7.5,42.49,18.0,24.49,C198,True,False
S01654,2024-03-24,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,20,6.0,23.99,10.0,13.99,C122,True,False
S01655,2024-03-24,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,20,9.0,35.99,15.0,20.99,C038,True,True
S01656,2024-03-24,Online,Credit Card,P011,Women's Skirt,Women,Skirt,1,39.99,10,4.0,35.99,14.0,21.99,C058,True,False
S01657,2024-03-24,Online,PayPal,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,15,4.5,25.49,11.0,14.49,C136,True,False
S01658,2024-03-24,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,10,3.0,26.99,10.0,16.99,C174,True,False
S01659,2024-03-24,Online,PayPal,P010,Women's Blouse,Women,Top,3,34.99,10,3.5,94.47,36.0,58.47,C013,True,False
S01660,2024-03-24,Physical,Credit Card,P013,Women's Hoodie,Women,Jacket,2,59.99,10,6.0,107.98,44.0,63.98,C037,True,False
S01661,2024-03-24,Online,Credit Card,P019,Kids Dress,Kids,Dress,5,24.99,5,1.25,118.7,45.0,73.7,C002,True,False
S01662,2024-03-24,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,0,0.0,84.99,32.0,52.99,C036,True,False
S01663,2024-03-24,Online,PayPal,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C040,True,False
S01664,2024-03-24,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,15,6.75,38.24,15.0,23.24,C029,True,False
S01665,2024-03-24,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C109,True,False
S01666,2024-03-24,Physical,Mobile Pay,P007,Men's Polo Shirt,Men,Shirt,1,34.99,5,1.75,33.24,12.0,21.24,C195,True,False
S01667,2024-03-24,Online,Debit Card,P015,Women's Cardigan,Women,Top,2,49.99,10,5.0,89.98,36.0,53.98,C140,True,False
S01668,2024-03-24,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,5,0.5,18.98,5.0,13.98,C141,True,False
S01669,2024-03-24,Physical,Credit Card,P013,Women's Hoodie,Women,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C016,True,True
S01670,2024-03-24,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,2,14.99,5,0.75,28.48,8.0,20.48,C038,True,False
S01671,2024-03-24,Online,Credit Card,P018,Kids Jacket,Kids,Jacket,3,44.99,10,4.5,121.47,48.0,73.47,C065,True,False
S01672,2024-03-24,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,2,44.99,10,4.5,80.98,30.0,50.98,C199,True,False
S01673,2024-03-24,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,4,29.99,10,3.0,107.96,44.0,63.96,C033,True,False
S01674,2024-03-24,Physical,Credit Card,P015,Women's Cardigan,Women,Top,2,49.99,10,5.0,89.98,36.0,53.98,C128,True,False
S01675,2024-03-24,Online,PayPal,P005,Men's Hoodie,Men,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C119,True,False
S01676,2024-03-24,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C121,True,False
S01677,2024-03-24,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C102,True,False
S01678,2024-03-24,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,10,1.0,8.99,2.5,6.49,C058,True,False
S01679,2024-03-24,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,4,29.99,15,4.5,101.96,44.0,57.96,C086,True,False
S01680,2024-03-24,Online,Credit Card,P011,Women's Skirt,Women,Skirt,2,39.99,15,6.0,67.98,28.0,39.98,C165,True,False
S01681,2024-03-24,Physical,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,5,1.75,33.24,12.0,21.24,C148,True,False
S01682,2024-03-24,Online,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,15,12.75,72.24,32.0,40.24,C107,True,False
S01683,2024-03-24,Online,Credit Card,P007,Men's Polo Shirt,Men,Shirt,2,34.99,15,5.25,59.48,24.0,35.48,C131,True,False
S01684,2024-03-24,Online,Debit Card,P010,Women's Blouse,Women,Top,2,34.99,0,0.0,69.98,24.0,45.98,C194,True,False
S01685,2024-03-24,Physical,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,1,24.99,5,1.25,23.74,8.0,15.74,C051,True,False
S01686,2024-03-24,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,2,44.99,10,4.5,80.98,30.0,50.98,C151,True,False
S01687,2024-03-24,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,,True,True
S01688,2024-03-24,Physical,Credit Card,P016,Kids T-shirt,Kids,Shirt,2,14.99,10,1.5,26.98,10.0,16.98,C013,True,True
S01689,2024-03-24,Physical,Debit Card,P022,Leather Belt,All,Accessories,2,19.99,15,3.0,33.98,12.0,21.98,C069,True,False
S01690,2024-03-25,Physical,Debit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,5,2.25,42.74,15.0,27.74,C164,True,False
S01691,2024-03-25,Online,PayPal,P024,Men's Swim Shorts,Men,Swimwear,3,29.99,5,1.5,85.47,30.0,55.47,C073,True,False
S01692,2024-03-25,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,3,24.99,5,1.25,71.22,24.0,47.22,C011,True,False
S01693,2024-03-25,Physical,Debit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,5,1.25,47.48,16.0,31.48,C126,True,False
S01694,2024-03-25,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C114,True,False
S01695,2024-03-25,Online,Mobile Pay,P007,Men's Polo Shirt,Men,Shirt,1,34.99,0,0.0,34.99,12.0,22.99,C177,True,False
S01696,2024-03-25,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,15,3.75,42.48,16.0,26.48,C051,True,False
S01697,2024-03-25,Online,PayPal,P025,Women's Swimsuit,Women,Swimwear,1,44.99,15,6.75,38.24,16.0,22.24,C103,True,True
S01698,2024-03-25,Online,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,3,84.99,10,8.5,229.47,96.0,133.47,C062,True,False
S01699,2024-03-25,Physical,Cash,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,5,0.5,18.98,5.0,13.98,C044,True,False
S01700,2024-03-25,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,3,59.99,15,9.0,152.97,66.0,86.97,C037,True,False
S01701,2024-03-25,Online,Mobile Pay,P006,Men's Puffer Jacket,Men,Jacket,2,89.99,10,9.0,161.98,70.0,91.98,C067,True,False
S01702,2024-03-25,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,3,14.99,15,2.25,38.22,12.0,26.22,C100,True,False
S01703,2024-03-25,Online,Debit Card,P010,Women's Blouse,Women,Top,1,34.99,20,7.0,27.99,12.0,15.99,C144,True,False
S01704,2024-03-25,Online,PayPal,P020,Unisex Cap,All,Accessories,4,14.99,10,1.5,53.96,16.0,37.96,C144,True,False
S01705,2024-03-25,Online,Debit Card,P005,Men's Hoodie,Men,Jacket,3,59.99,15,9.0,152.97,66.0,86.97,C092,True,False
S01706,2024-03-25,Online,PayPal,P022,Leather Belt,All,Accessories,2,19.99,10,2.0,35.98,12.0,23.98,C079,True,False
S01707,2024-03-25,Physical,Debit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,10,5.5,49.49,20.0,29.49,C151,True,False
S01708,2024-03-25,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,15,1.5,25.47,7.5,17.97,C185,True,False
S01709,2024-03-25,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,3,54.99,10,5.5,148.47,60.0,88.47,C097,True,False
